Component,Origin,License,Copyright
cloud.google.com/go/compute/metadata,https://github.com/googleapis/google-cloud-go,Apache-2.0,
cloud.google.com/go/iam,https://github.com/googleapis/google-cloud-go,Apache-2.0,
cloud.google.com/go/internal,https://github.com/googleapis/google-cloud-go,Apache-2.0,
cloud.google.com/go/storage,https://github.com/googleapis/google-cloud-go,Apache-2.0,
github.com/Azure/azure-sdk-for-go/sdk/azcore,https://github.com/Azure/azure-sdk-for-go,MIT,
github.com/Azure/azure-sdk-for-go/sdk/azidentity,https://github.com/Azure/azure-sdk-for-go,MIT,
github.com/Azure/azure-sdk-for-go/sdk/internal,https://github.com/Azure/azure-sdk-for-go,MIT,
github.com/Azure/azure-sdk-for-go/sdk/storage/azblob,https://github.com/Azure/azure-sdk-for-go,MIT,
github.com/AzureAD/microsoft-authentication-library-for-go/apps,https://github.com/AzureAD/microsoft-authentication-library-for-go,MIT,
github.com/aws/aws-sdk-go-v2,https://github.com/aws/aws-sdk-go-v2,Apache-2.0,
github.com/aws/aws-sdk-go-v2/aws/protocol/eventstream,https://github.com/aws/aws-sdk-go-v2,Apache-2.0,
github.com/aws/aws-sdk-go-v2/config,https://github.com/aws/aws-sdk-go-v2,Apache-2.0,
github.com/aws/aws-sdk-go-v2/credentials,https://github.com/aws/aws-sdk-go-v2,Apache-2.0,
github.com/aws/aws-sdk-go-v2/feature/ec2/imds,https://github.com/aws/aws-sdk-go-v2,Apache-2.0,
github.com/aws/aws-sdk-go-v2/feature/s3/manager,https://github.com/aws/aws-sdk-go-v2,Apache-2.0,
github.com/aws/aws-sdk-go-v2/internal/configsources,https://github.com/aws/aws-sdk-go-v2,Apache-2.0,
github.com/aws/aws-sdk-go-v2/internal/endpoints/v2,https://github.com/aws/aws-sdk-go-v2,Apache-2.0,
github.com/aws/aws-sdk-go-v2/internal/ini,https://github.com/aws/aws-sdk-go-v2,Apache-2.0,
github.com/aws/aws-sdk-go-v2/internal/sync/singleflight,https://github.com/aws/aws-sdk-go-v2,BSD-3-Clause,The Go Authors
github.com/aws/aws-sdk-go-v2/internal/v4a,https://github.com/aws/aws-sdk-go-v2,Apache-2.0,
github.com/aws/aws-sdk-go-v2/service/internal/accept-encoding,https://github.com/aws/aws-sdk-go-v2,Apache-2.0,
github.com/aws/aws-sdk-go-v2/service/internal/checksum,https://github.com/aws/aws-sdk-go-v2,Apache-2.0,
github.com/aws/aws-sdk-go-v2/service/internal/presigned-url,https://github.com/aws/aws-sdk-go-v2,Apache-2.0,
github.com/aws/aws-sdk-go-v2/service/internal/s3shared,https://github.com/aws/aws-sdk-go-v2,Apache-2.0,
github.com/aws/aws-sdk-go-v2/service/s3,https://github.com/aws/aws-sdk-go-v2,Apache-2.0,
github.com/aws/aws-sdk-go-v2/service/sso,https://github.com/aws/aws-sdk-go-v2,Apache-2.0,
github.com/aws/aws-sdk-go-v2/service/ssooidc,https://github.com/aws/aws-sdk-go-v2,Apache-2.0,
github.com/aws/aws-sdk-go-v2/service/sts,https://github.com/aws/aws-sdk-go-v2,Apache-2.0,
github.com/aws/smithy-go,https://github.com/aws/smithy-go,Apache-2.0,
github.com/aws/smithy-go/internal/sync/singleflight,https://github.com/aws/smithy-go,BSD-3-Clause,The Go Authors
github.com/emirpasic/gods,https://github.com/emirpasic/gods,BSD-2-Clause,Emir Pasic
github.com/go-logr/logr,https://github.com/go-logr/logr,Apache-2.0,
github.com/gogo/protobuf,https://github.com/gogo/protobuf,BSD-3-Clause,The GoGo Authors
github.com/golang-jwt/jwt/v4,https://github.com/golang-jwt/jwt,MIT,Dave Grijalva
github.com/golang/groupcache/lru,https://github.com/golang/groupcache,Apache-2.0,
github.com/golang/protobuf,https://github.com/golang/protobuf,BSD-3-Clause,The Go Authors
github.com/google/go-cmp/cmp,https://github.com/google/go-cmp,BSD-3-Clause,The Go Authors
github.com/google/go-licenses/internal/third_party/pkgsite,https://github.com/google/go-licenses,BSD-3-Clause,The Go Authors
github.com/google/go-licenses/licenses,https://github.com/google/go-licenses,Apache-2.0,
github.com/google/licenseclassifier,https://github.com/google/licenseclassifier,Apache-2.0,
github.com/google/licenseclassifier/licenses,https://github.com/google/licenseclassifier,Unlicense,
github.com/google/licenseclassifier/stringclassifier,https://github.com/google/licenseclassifier,Apache-2.0,
github.com/google/uuid,https://github.com/google/uuid,BSD-3-Clause,Google Inc.
github.com/googleapis/enterprise-certificate-proxy/client,https://github.com/googleapis/enterprise-certificate-proxy,Apache-2.0,
github.com/googleapis/gax-go/v2,https://github.com/googleapis/gax-go,BSD-3-Clause,Google Inc.
github.com/googleapis/go-type-adapters/adapters,https://github.com/googleapis/go-type-adapters,Apache-2.0,
github.com/jbenet/go-context/io,https://github.com/jbenet/go-context,MIT,Juan Batiz-Benet
github.com/jmespath/go-jmespath,https://github.com/jmespath/go-jmespath,Apache-2.0,James Saryerwinnie
github.com/kevinburke/ssh_config,https://github.com/kevinburke/ssh_config,MIT,Kevin Burke
github.com/kylelemons/godebug,https://github.com/kylelemons/godebug,Apache-2.0,
github.com/mitchellh/go-homedir,https://github.com/mitchellh/go-homedir,MIT,Mitchell Hashimoto
github.com/pkg/browser,https://github.com/pkg/browser,BSD-2-Clause,Dave Cheney <dave@cheney.net>
github.com/pkg/errors,https://github.com/pkg/errors,BSD-2-Clause,Dave Cheney <dave@cheney.net>
github.com/sergi/go-diff/diffmatchpatch,https://github.com/sergi/go-diff,MIT,The go-diff Authors
github.com/src-d/gcfg,https://github.com/src-d/gcfg,BSD-3-Clause,Péter Surányi. Portions Copyright (c) 2009 The Go
github.com/xanzy/ssh-agent,https://github.com/xanzy/ssh-agent,Apache-2.0,
go.opencensus.io,https://github.com/census-instrumentation/opencensus-go,Apache-2.0,
go.temporal.io/api,https://github.com/temporalio/api-go,MIT,Temporal Technologies Inc.
go.temporal.io/sdk/converter,https://github.com/temporalio/sdk-go,MIT,Temporal Technologies Inc.
golang.org/x/crypto,https://cs.opensource.google/go/x/crypto/+/v0.1.0:LICENSE,BSD-3-Clause,The Go Authors
golang.org/x/mod/semver,https://cs.opensource.google/go/x/mod/+/v0.7.0:LICENSE,BSD-3-Clause,The Go Authors
golang.org/x/net,https://cs.opensource.google/go/x/net/+/v0.5.0:LICENSE,BSD-3-Clause,The Go Authors
golang.org/x/oauth2,https://cs.opensource.google/go/x/oauth2/+/fd043fe5:LICENSE,BSD-3-Clause,The Go Authors
golang.org/x/sys,https://cs.opensource.google/go/x/sys/+/v0.4.0:LICENSE,BSD-3-Clause,The Go Authors
golang.org/x/text,https://cs.opensource.google/go/x/text/+/v0.6.0:LICENSE,BSD-3-Clause,The Go Authors
golang.org/x/tools,https://cs.opensource.google/go/x/tools/+/v0.5.0:LICENSE,BSD-3-Clause,The Go Authors
golang.org/x/xerrors,https://cs.opensource.google/go/x/xerrors/+/65e65417:LICENSE,BSD-3-Clause,The Go Authors
google.golang.org/api,https://github.com/googleapis/google-api-go-client,BSD-3-Clause,Google Inc.
google.golang.org/api/internal/third_party/uritemplates,https://github.com/googleapis/google-api-go-client,BSD-3-Clause,Joshua Tacoma
google.golang.org/genproto/googleapis,https://github.com/googleapis/go-genproto,Apache-2.0,
google.golang.org/grpc,https://github.com/grpc/grpc-go,Apache-2.0,
google.golang.org/protobuf,https://github.com/protocolbuffers/protobuf-go,BSD-3-Clause,The Go Authors
gopkg.in/src-d/go-billy.v4,https://github.com/src-d/go-billy,Apache-2.0,Sourced Technologies S.L
gopkg.in/src-d/go-git.v4,https://github.com/src-d/go-git,Apache-2.0,"Sourced Technologies, S.L"
gopkg.in/warnings.v0,https://github.com/go-warnings/warnings,BSD-2-Clause,Péter Surányi
k8s.io/klog/v2,https://github.com/kubernetes/klog,Apache-2.0,
